Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,35,20,T:System.Web.UI.WebControls.Label,,,,,lblItemCount.Text = totalQty.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,35,20,P:System.Web.UI.WebControls.Label.Text,,,,,lblItemCount.Text = totalQty.ToString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,30,20,T:System.Web.UI.WebControls.Repeater,,,,,rptCart.DataBind();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,30,20,M:System.Web.UI.WebControls.Repeater.DataBind,,,,,rptCart.DataBind();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,29,20,T:System.Web.UI.WebControls.Repeater,,,,,rptCart.DataSource = items;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,29,20,P:System.Web.UI.WebControls.Repeater.DataSource,,,,,rptCart.DataSource = items;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,25,16,T:System.Web.UI.WebControls.Panel,,,,,pnlCart.Visible  = !isEmpty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,25,16,P:System.Web.UI.Control.Visible,,,,,pnlCart.Visible  = !isEmpty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,24,16,T:System.Web.UI.WebControls.Panel,,,,,pnlEmpty.Visible = isEmpty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,24,16,P:System.Web.UI.Control.Visible,,,,,pnlEmpty.Visible = isEmpty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,12,12,P:System.Web.UI.Page.IsPostBack,,,,,if (!IsPostBack) BindCart();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.designer.cs,16,59,T:System.Web.UI.WebControls.Button,,,,,btnCheckout
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.designer.cs,15,58,T:System.Web.UI.WebControls.Label,,,,,lblTotal
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.designer.cs,14,58,T:System.Web.UI.WebControls.Label,,,,,lblSubtotal
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.designer.cs,13,58,T:System.Web.UI.WebControls.Label,,,,,lblItemCount
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.designer.cs,12,61,T:System.Web.UI.WebControls.Repeater,,,,,rptCart
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.designer.cs,11,58,T:System.Web.UI.WebControls.Panel,,,,,pnlCart
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.designer.cs,10,58,T:System.Web.UI.WebControls.Panel,,,,,pnlEmpty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,8,44,M:System.Web.UI.Page.#ctor,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Cart\ShoppingCart.aspx.cs,8,44,T:System.Web.UI.Page,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,28,16,T:System.Web.UI.WebControls.Repeater,,,,,rptOrders.DataBind();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,28,16,M:System.Web.UI.WebControls.Repeater.DataBind,,,,,rptOrders.DataBind();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,27,16,T:System.Web.UI.WebControls.Repeater,,,,,rptOrders.DataSource = orders;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,27,16,P:System.Web.UI.WebControls.Repeater.DataSource,,,,,rptOrders.DataSource = orders;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,26,16,T:System.Web.UI.WebControls.Panel,,,,,pnlEmpty.Visible = orders.Count == 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,26,16,P:System.Web.UI.Control.Visible,,,,,pnlEmpty.Visible = orders.Count == 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,25,16,P:System.Web.UI.Page.User,,,,,var orders = new OrderService(ctx).GetOrdersForBuyer(User.Identity.Name);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,17,12,P:System.Web.UI.Page.IsPostBack,,,,,if (!IsPostBack)                  BindOrders();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,13,16,T:System.Web.HttpResponse,,,,,"Response.Redirect(""~/Account/Login.aspx?returnUrl=~/Checkout/OrderHistory.aspx"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,13,16,P:System.Web.UI.Page.Response,,,,,"Response.Redirect(""~/Account/Login.aspx?returnUrl=~/Checkout/OrderHistory.aspx"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,13,16,M:System.Web.HttpResponse.Redirect(System.String),,,,,"Response.Redirect(""~/Account/Login.aspx?returnUrl=~/Checkout/OrderHistory.aspx"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,11,12,P:System.Web.UI.Page.User,,,,,"if (!User.Identity.IsAuthenticated)              {                  Response.Redirect(""~/Account/Login.aspx?returnUrl=~/Checkout/OrderHistory.aspx"");                  return;              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.designer.cs,11,61,T:System.Web.UI.WebControls.Repeater,,,,,rptOrders
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.designer.cs,10,58,T:System.Web.UI.WebControls.Panel,,,,,pnlEmpty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,7,44,M:System.Web.UI.Page.#ctor,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\OrderHistory.aspx.cs,7,44,T:System.Web.UI.Page,,,,,Page
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,23,60,T:System.Web.UI.WebControls.Literal,,,,,litError
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,22,58,T:System.Web.UI.WebControls.Panel,,,,,pnlError
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,21,59,T:System.Web.UI.WebControls.Button,,,,,btnPlaceOrder
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,20,58,T:System.Web.UI.WebControls.Label,,,,,lblTotal
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,19,61,T:System.Web.UI.WebControls.Repeater,,,,,rptSummary
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,18,60,T:System.Web.UI.WebControls.TextBox,,,,,txtCVV
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,17,60,T:System.Web.UI.WebControls.TextBox,,,,,txtExpiry
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,16,60,T:System.Web.UI.WebControls.TextBox,,,,,txtCardHolder
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,15,60,T:System.Web.UI.WebControls.TextBox,,,,,txtCardNumber
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,14,60,T:System.Web.UI.WebControls.TextBox,,,,,txtCountry
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,13,60,T:System.Web.UI.WebControls.TextBox,,,,,txtZip
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,12,60,T:System.Web.UI.WebControls.TextBox,,,,,txtState
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,11,60,T:System.Web.UI.WebControls.TextBox,,,,,txtCity
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.designer.cs,10,60,T:System.Web.UI.WebControls.TextBox,,,,,txtStreet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,101,16,T:System.Web.HttpServerUtility,,,,,"litError.Text = Server.HtmlEncode(""An error occurred placing your order: "" + ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,101,16,P:System.Web.UI.Page.Server,,,,,"litError.Text = Server.HtmlEncode(""An error occurred placing your order: "" + ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,101,16,M:System.Web.HttpServerUtility.HtmlEncode(System.String),,,,,"litError.Text = Server.HtmlEncode(""An error occurred placing your order: "" + ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,101,16,T:System.Web.UI.WebControls.Literal,,,,,"litError.Text = Server.HtmlEncode(""An error occurred placing your order: "" + ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,101,16,P:System.Web.UI.WebControls.Literal.Text,,,,,"litError.Text = Server.HtmlEncode(""An error occurred placing your order: "" + ex.Message);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,100,16,T:System.Web.UI.WebControls.Panel,,,,,pnlError.Visible = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,100,16,P:System.Web.UI.Control.Visible,,,,,pnlError.Visible = true;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,95,20,T:System.Web.HttpResponse,,,,,"Response.Redirect(""~/Checkout/OrderComplete.aspx?orderId="" + order.Id);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,95,20,P:System.Web.UI.Page.Response,,,,,"Response.Redirect(""~/Checkout/OrderComplete.aspx?orderId="" + order.Id);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,95,20,M:System.Web.HttpResponse.Redirect(System.String),,,,,"Response.Redirect(""~/Checkout/OrderComplete.aspx?orderId="" + order.Id);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,85,20,T:System.Web.UI.WebControls.TextBox,,,,,"var order = orderSvc.CreateOrderFromBasket(                          buyerId:           User.Identity.Name,                          buyerName:         User.Identity.Name,                          shippingAddress:   address,                          cardNumber:        txtCardNumber.Text.Trim(),                          cardHolderName:    txtCardHolder.Text.Trim(),                          cardExpiration:    cardExp,                          cardSecurityNumber:txtCVV.Text.Trim(),                          cardTypeId:        1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,85,20,P:System.Web.UI.WebControls.TextBox.Text,,,,,"var order = orderSvc.CreateOrderFromBasket(                          buyerId:           User.Identity.Name,                          buyerName:         User.Identity.Name,                          shippingAddress:   address,                          cardNumber:        txtCardNumber.Text.Trim(),                          cardHolderName:    txtCardHolder.Text.Trim(),                          cardExpiration:    cardExp,                          cardSecurityNumber:txtCVV.Text.Trim(),                          cardTypeId:        1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,85,20,T:System.Web.UI.WebControls.TextBox,,,,,"var order = orderSvc.CreateOrderFromBasket(                          buyerId:           User.Identity.Name,                          buyerName:         User.Identity.Name,                          shippingAddress:   address,                          cardNumber:        txtCardNumber.Text.Trim(),                          cardHolderName:    txtCardHolder.Text.Trim(),                          cardExpiration:    cardExp,                          cardSecurityNumber:txtCVV.Text.Trim(),                          cardTypeId:        1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,85,20,P:System.Web.UI.WebControls.TextBox.Text,,,,,"var order = orderSvc.CreateOrderFromBasket(                          buyerId:           User.Identity.Name,                          buyerName:         User.Identity.Name,                          shippingAddress:   address,                          cardNumber:        txtCardNumber.Text.Trim(),                          cardHolderName:    txtCardHolder.Text.Trim(),                          cardExpiration:    cardExp,                          cardSecurityNumber:txtCVV.Text.Trim(),                          cardTypeId:        1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,85,20,T:System.Web.UI.WebControls.TextBox,,,,,"var order = orderSvc.CreateOrderFromBasket(                          buyerId:           User.Identity.Name,                          buyerName:         User.Identity.Name,                          shippingAddress:   address,                          cardNumber:        txtCardNumber.Text.Trim(),                          cardHolderName:    txtCardHolder.Text.Trim(),                          cardExpiration:    cardExp,                          cardSecurityNumber:txtCVV.Text.Trim(),                          cardTypeId:        1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,85,20,P:System.Web.UI.WebControls.TextBox.Text,,,,,"var order = orderSvc.CreateOrderFromBasket(                          buyerId:           User.Identity.Name,                          buyerName:         User.Identity.Name,                          shippingAddress:   address,                          cardNumber:        txtCardNumber.Text.Trim(),                          cardHolderName:    txtCardHolder.Text.Trim(),                          cardExpiration:    cardExp,                          cardSecurityNumber:txtCVV.Text.Trim(),                          cardTypeId:        1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,85,20,P:System.Web.UI.Page.User,,,,,"var order = orderSvc.CreateOrderFromBasket(                          buyerId:           User.Identity.Name,                          buyerName:         User.Identity.Name,                          shippingAddress:   address,                          cardNumber:        txtCardNumber.Text.Trim(),                          cardHolderName:    txtCardHolder.Text.Trim(),                          cardExpiration:    cardExp,                          cardSecurityNumber:txtCVV.Text.Trim(),                          cardTypeId:        1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,85,20,P:System.Web.UI.Page.User,,,,,"var order = orderSvc.CreateOrderFromBasket(                          buyerId:           User.Identity.Name,                          buyerName:         User.Identity.Name,                          shippingAddress:   address,                          cardNumber:        txtCardNumber.Text.Trim(),                          cardHolderName:    txtCardHolder.Text.Trim(),                          cardExpiration:    cardExp,                          cardSecurityNumber:txtCVV.Text.Trim(),                          cardTypeId:        1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,T:System.Web.UI.WebControls.TextBox,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,P:System.Web.UI.WebControls.TextBox.Text,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,T:System.Web.UI.WebControls.TextBox,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,P:System.Web.UI.WebControls.TextBox.Text,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,T:System.Web.UI.WebControls.TextBox,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,P:System.Web.UI.WebControls.TextBox.Text,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,T:System.Web.UI.WebControls.TextBox,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,P:System.Web.UI.WebControls.TextBox.Text,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,T:System.Web.UI.WebControls.TextBox,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,73,16,P:System.Web.UI.WebControls.TextBox.Text,,,,,"var address = new Address                  {                      Street  = txtStreet.Text.Trim(),                      City    = txtCity.Text.Trim(),                      State   = txtState.Text.Trim(),                      ZipCode = txtZip.Text.Trim(),                      Country = txtCountry.Text.Trim()                  };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,65,20,T:System.Web.UI.WebControls.TextBox,,,,,"if (!DateTime.TryParseExact(""01/"" + txtExpiry.Text, ""dd/MM/yy"",                          System.Globalization.CultureInfo.InvariantCulture,                          System.Globalization.DateTimeStyles.None, out cardExp))                      {                          cardExp = DateTime.UtcNow.AddYears(1);                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,65,20,P:System.Web.UI.WebControls.TextBox.Text,,,,,"if (!DateTime.TryParseExact(""01/"" + txtExpiry.Text, ""dd/MM/yy"",                          System.Globalization.CultureInfo.InvariantCulture,                          System.Globalization.DateTimeStyles.None, out cardExp))                      {                          cardExp = DateTime.UtcNow.AddYears(1);                      }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,63,16,T:System.Web.UI.WebControls.TextBox,,,,,"if (!string.IsNullOrEmpty(txtExpiry.Text))                  {                      if (!DateTime.TryParseExact(""01/"" + txtExpiry.Text, ""dd/MM/yy"",                          System.Globalization.CultureInfo.InvariantCulture,                          System.Globalization.DateTimeStyles.None, out cardExp))                      {                          cardExp = DateTime.UtcNow.AddYears(1);                      }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,63,16,P:System.Web.UI.WebControls.TextBox.Text,,,,,"if (!string.IsNullOrEmpty(txtExpiry.Text))                  {                      if (!DateTime.TryParseExact(""01/"" + txtExpiry.Text, ""dd/MM/yy"",                          System.Globalization.CultureInfo.InvariantCulture,                          System.Globalization.DateTimeStyles.None, out cardExp))                      {                          cardExp = DateTime.UtcNow.AddYears(1);                      }                  }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,57,12,T:System.Web.UI.Page,,,,,if (!Page.IsValid) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,57,12,P:System.Web.UI.Control.Page,,,,,if (!Page.IsValid) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,57,12,P:System.Web.UI.Page.IsValid,,,,,if (!Page.IsValid) return;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,51,16,T:System.Web.UI.WebControls.Label,,,,,"lblTotal.Text = items.Sum(i => i.UnitPrice * i.Quantity).ToString(""0.00"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,51,16,P:System.Web.UI.WebControls.Label.Text,,,,,"lblTotal.Text = items.Sum(i => i.UnitPrice * i.Quantity).ToString(""0.00"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,50,16,T:System.Web.UI.WebControls.Repeater,,,,,rptSummary.DataBind();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,eShopLegacy\eShopLegacy.csproj,File,eShopLegacy\Checkout\Checkout.aspx.cs,50,16,M:System.Web.UI.WebControls.Repeater.DataBind,,,,,rptSummary.DataBind();
